id,question,choices,choices_list,question_concept,answerKey,answer_word,question_orthographic_noise,questionchatgpt_variations
f36027954e43cfd926451bdf7cb0c3ac,Where are you likely to find a supermarket?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['buy food for family', 'city or town', 'get supplies',
       'strip mall', 'vermont'], dtype=object)}","['buy food for family', 'city or town', 'get supplies', 'strip mall', 'vermont']",supermarket,B,city or town,"{'0': 'Where are you likely to find a supermarket?', '0.005': 'Where are you likely to find a supermarket?', '0.01': 'Where ari you likely to find a supermarket?', '0.015': 'Where are you likely to find a supermarket?', '0.02': 'Where are you likely to find a supermarket?', '0.025': 'Where are you likely to find a supermarknt?', '0.03': 'Where arE you likelykto find a supermarket?', '0.05': 'Where are you liktly to finA C suCermarkVt?', '0.1': 'Where arelynu hikely Qo zind a sLRegmarket?', '0.2': 'Where abe yoV ldkvly so finQ a supErmarket?'}","{'A1': 'Where can you find a supermarket?', 'A2': 'Where is it common to find a supermarket?', 'B1': 'Where is a probable location to find a supermarket?', 'B2': 'In what area is it likely to find a supermarket?', 'C1': 'Where is the usual place to find a supermarket?', 'C2': 'Where is the typical location for a supermarket?'}"
7ec14907622c6d5a6087cd59a22d8c9d,Where would you need to use a lantern?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['grocery store', 'antique shop', 'house', 'dark place', 'street'],
      dtype=object)}","['grocery store', 'antique shop', 'house', 'dark place', 'street']",lantern,D,dark place,"{'0': 'Where would you need to use a lantern?', '0.005': 'Where would you need to use a lantern?', '0.01': 'Where would you need to use a lantern?', '0.015': 'Where would you need to use a lantern?', '0.02': 'Where would you need to use a lantern?', '0.025': 'Whsre would you need to use a lantern?', '0.03': 'Where would you nepd to use a lantern?', '0.05': 'Where would you need to use a lantern?', '0.1': 'Where would you needpto use a lantern?', '0.2': 'WhereJwouldUyZu need to use j lanteunu'}","{'A1': 'Where do you need to use a lantern?', 'A2': 'Where might you need to utilize a lantern?', 'B1': 'In what situations would you require the use of a lantern?', 'B2': 'Where is it necessary to use a lantern?', 'C1': 'Where would the use of a lantern be necessary?', 'C2': 'In what circumstances would you need to use a lantern?'}"
efe488f67b53a4b6e69782c01c84f06c,What area does a police officer patrol?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['direct traffic', 'city', 'beat', 'street', 'park'], dtype=object)}","['direct traffic', 'city', 'beat', 'street', 'park']",police officer,C,beat,"{'0': 'What area does a police officer patrol?', '0.005': 'What area does a police officer patrol?', '0.01': 'What area does a police officer patrol?', '0.015': 'What area does a pOlice officer patrol?', '0.02': 'What area dDes a police officer patrol?', '0.025': 'WhaJ area does a police offiTer patrol?', '0.03': 'What area does a policeiofficer patrol?', '0.05': 'What arca does a police officer patrol?', '0.1': 'What ares dEes aOpolice ofRicer patrol?', '0.2': 'Whae arhildoGs a pflice offiJer ZaDrol?'}","{'A1': 'What does a police officer patrol?', 'A2': 'What is the patrol area for a police officer?', 'B1': 'In what region does a police officer conduct patrol?', 'B2': 'Where does a police officer typically patrol?', 'C1': 'What specific area is covered by police officer patrols?', 'C2': 'What geographical region does a police officer patrol?'}"
7c62637437ad7515452886074010a438,Why would a woman kill a stranger she met in a dark alley?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['being raped', 'get rid of', ""they didn't know the passcode"",
       'get revenge', 'were evil'], dtype=object)}","['being raped', 'get rid of', ""they didn't know the passcode"", 'get revenge', 'were evil']",kill,A,being raped,"{'0': 'Why would a woman kill a stranger she met in a dark alley?', '0.005': 'Why would a woman kill a stranger she met in a dark alley?', '0.01': 'Why would a woman kill a strangey she met in a dark alley?', '0.015': 'Why woildja woman killea strDnger she met in a dark aldeyn', '0.02': 'Why would a woman qill a stranger she met in a dark alley?', '0.025': 'WhG would aMwoman kill a strangereshe met in a dark alley?', '0.03': 'Why would N woman kill a stranger she met in a dary alley?', '0.05': 'Why would a EomaV kill a strangGr she met in a dark alley?', '0.1': 'Why wouldcF woman kill a stranger shezmet iX P dvrk alleQ?', '0.2': 'Why would k wolBnZkill a sBrangeresheObet in O daFkhalley?'}","{'A1': 'Why might a woman kill a stranger she met in a dark alley?', 'A2': 'What could be a reason for a woman to kill a stranger she met in a dark alley?', 'B1': 'What could motivate a woman to kill a stranger she encountered in a dark alley?', 'B2': 'Why would a woman resort to killing a stranger she met in a dark alley?', 'C1': 'What circumstances would lead a woman to murder a stranger she met in a dark alley?', 'C2': 'What factors might drive a woman to commit murder against a stranger she encountered in a dark alley?'}"
4f7be1c68654e2924c161c8eca652928,"The baby was cranky, it needed to eat breakfast but refused to what?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['buy food', 'open mouth', 'get out of bed', 'cry', 'wake up'],
      dtype=object)}","['buy food', 'open mouth', 'get out of bed', 'cry', 'wake up']",eat breakfast,B,open mouth,"{'0': 'The baby was cranky, it needed to eat breakfast but refused to what?', '0.005': 'The baby was cranky, it needed to eat breakfast but refused to what?', '0.01': 'The baby was cranky, it needed to pat breanfast but refHsed to what?', '0.015': 'The babyDwas cranky, it needed to eat breakfast but refused to what?', '0.02': 'The baby was cranky, it Deeded to eat breakfast but Eefused to what?', '0.025': 'The baby was cranky, it needed to eat breakfTst but refused to what?', '0.03': 'The baby was crankX, it needed to eat breakfast but refqsed to what?', '0.05': 'The Vaby was crankyC itCneeied to eat breakfast but refused vo what?', '0.1': 'The bafy was Zranky,Kit needed ts eat breokfaNt but rPfused to what?', '0.2': 'TheVbaby was craqky, Ht needeL tb eat breakfascXbjt refused tx whaz?'}","{'A1': 'What did the baby refuse to do?', 'A2': 'What was the baby unwilling to do?', 'B1': 'What action did the baby reject despite needing to eat breakfast?', 'B2': 'What did the baby decline to do despite being hungry for breakfast?', 'C1': 'What behavior did the baby exhibit when it refused to eat breakfast?', 'C2': 'What action did the baby resist when it refused to eat breakfast?'}"
e4976ee741cf4b28b8a42780ffb15774,What is made up of people?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['buildings', 'audience', 'apartment', 'classroom', 'falling down'],
      dtype=object)}","['buildings', 'audience', 'apartment', 'classroom', 'falling down']",people,B,audience,"{'0': 'What is made up of people?', '0.005': 'What is made up of people?', '0.01': 'What is Rade up of people?', '0.015': 'What is Kade up of people?', '0.02': 'WhaV ms made uc of people?', '0.025': 'What is made up of people?', '0.03': 'What is made up of people?', '0.05': 'What is made up oL peKple?', '0.1': 'Whqt isOmade up of people?', '0.2': 'Ghat fs made up offpeopDe?'}","{'A1': 'What consists of people?', 'A2': 'What is composed of people?', 'B1': 'What is composed primarily of people?', 'B2': 'What comprises people primarily?', 'C1': 'What is primarily constituted by people?', 'C2': 'What is predominantly comprised of people?'}"
14e75a42a416d32a24e2826cae34d2bf,"He was afraid he would die from his cold, so he wisely decided to what?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['ocean', 'write will', 'never want', 'were shot', 'seek help'],
      dtype=object)}","['ocean', 'write will', 'never want', 'were shot', 'seek help']",die,E,seek help,"{'0': 'He was afraid he would die from his cold, so he wisely decided to what?', '0.005': 'He was afraid he would die from his cold, so he wisely decided to what?', '0.01': 'He was afruid he would die from his cold, so he wisely decided to what?', '0.015': 'He was afraid he would die from his cold, so he wisely decided to what?', '0.02': 'He was afraid he would die from his cold,gso he wisely decided to what?', '0.025': 'He was afraid he would die Qrom his cold, so he wisely decided to what?', '0.03': 'HB was afraid he would die from hiV cold, so he wisely decided to what?', '0.05': 'HC was Lfraid he would die from his cold, so he wisely decided to what?', '0.1': 'He was afrakd he wozcd die from his cold, no he wisIly deKidgd td what?', '0.2': 'Fe ias afracd Tp would dieafromWhis cold, so he wisily deHidnd to XTaK?'}","{'A1': 'What did he decide to do?', 'A2': 'What action did he take?', 'B1': 'What wise decision did he make regarding his cold?', 'B2': 'What prudent choice did he make concerning his cold?', 'C1': 'What was his wise course of action regarding his cold?', 'C2': 'What sensible decision did he make in response to his fear of dying from his cold?'}"
004607228ad49b69eac932c1005d6106,Where would you get a pen if you do not have one?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['briefcase', 'desk drawer', ""friend's house"", 'pocket', 'sidewalk'],
      dtype=object)}","['briefcase', 'desk drawer', ""friend's house"", 'pocket', 'sidewalk']",pen,C,friend's house,"{'0': 'Where would you get a pen if you do not have one?', '0.005': 'Where would you get a pen if you do not have one?', '0.01': 'Where would you get a pen if you do not have one?', '0.015': 'Where wouQd you get a pen if you do not have one?', '0.02': 'Where would you get a pen if you do not have one?', '0.025': 'Where would you get a pen if you dopnot hWve one?', '0.03': 'Where wxulz you geV a pen if you do not have one?', '0.05': 'Where would you qet H pen ifvyou do not have one?', '0.1': 'Where wculd you get a pMiZif yoq do not haoe one?', '0.2': 'Where would you Gew a penHif you do notPhaLe one?'}","{'A1': ""Where can you find a pen if you don't have one?"", 'A2': ""If you don't have a pen, where could you get one?"", 'B1': ""Where could you obtain a pen if you don't have one?"", 'B2': ""Where would you go to get a pen if you don't have one?"", 'C1': ""Where might you acquire a pen if you don't have one?"", 'C2': 'Where would you procure a pen if you lack one?'}"
a7f54ee1866d5db34eacf40efa53c93e,Why would a small dog pant if it's hot outside?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['outside', 'europe', 'heat', 'wet', 'dog show'], dtype=object)}","['outside', 'europe', 'heat', 'wet', 'dog show']",small dog,C,heat,"{'0': ""Why would a small dog pant if it's hot outside?"", '0.005': ""Why wouOd a small dog pant if it's hot outside?"", '0.01': ""Why would a smaKl dog pant if it's hot outside?"", '0.015': ""Bhy would a small dog pant if it's hot outside?"", '0.02': ""Why aould a small dog pant if it's hot outside?"", '0.025': ""Why would a small dog pant if it's hot outside?"", '0.03': ""Why would a small dog pant if it's hot outside?"", '0.05': ""Why would K small dog pgnt if it's hotcNutsipe?"", '0.1': ""Why wHuld a sLall Qog pant if it's hot outRide?"", '0.2': 'Wmyixoqld aYcmaNl grd pant if iePsMhRtsoLtBide?'}","{'A1': ""Why does a small dog pant when it's hot outside?"", 'A2': ""What is the reason for a small dog panting when it's hot outside?"", 'B1': 'What causes a small dog to pant in hot weather?', 'B2': ""Why does a small dog exhibit panting behavior when it's hot outside?"", 'C1': ""What is the purpose of a small dog panting when it's hot outside?"", 'C2': ""Why does a small dog engage in panting when it's hot outside?""}"
e56c56c3cfe50ba0c787c2bd67255be8,"She asked her little boy why, he replied that he didn't know and it was just what?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['case', 'reason', 'how', 'because', 'answer'], dtype=object)}","['case', 'reason', 'how', 'because', 'answer']",why,D,because,"{'0': ""She asked her little boy why, he replied that he didn't know and it was just what?"", '0.005': ""She asked her little boy why, he replied that he didn't know and it was juIt what?"", '0.01': ""She asked her little boy why, he replied that he didn't know and it was jusU what?"", '0.015': ""She asked her little boy why, he renlied that he didn't know and it was just what?"", '0.02': ""She akkedbher littleOboy why, he replied that he didn't knowFanw it was just what?"", '0.025': ""She aPked her little boy why, he replied that he didn't know and it was just what?"", '0.03': ""She asked her little boy Why, he replied that he dBdn't know and it was just what?"", '0.05': ""She asked her littlO bod why, he replied that he didi't know and it was just what?"", '0.1': ""Shc vsked herslitUle noy why, hL repfied that he didn'KCknow and it was jZst whatS"", '0.2': 'She asvedoher XittDeHbby why, Me repwied tqat he didnJt xUow Pnd it wKE juZt Ehat?'}","{'A1': 'What did the little boy say it was?', 'A2': ""What was the little boy's response?"", 'B1': ""What was the little boy's explanation?"", 'B2': 'What did the little boy say in response?', 'C1': ""What was the little boy's reasoning?"", 'C2': ""What was the little boy's justification?""}"
6f48ee564a48293eb501cc0d8197bdd9,Where would you display a picture on a horizontal surface?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['microwave', 'desktop', 'shelf', 'art show', 'wall'], dtype=object)}","['microwave', 'desktop', 'shelf', 'art show', 'wall']",picture,C,shelf,"{'0': 'Where would you display a picture on a horizontal surface?', '0.005': 'Whereswould you display a picture on a horizontal surface?', '0.01': 'Wherk would you display a picture on a horizontal murface?', '0.015': 'Where would you dispyay a picture on a horizontal surface?', '0.02': 'Where would you displfy a picture on a horizontal surface?', '0.025': 'Where would you displayHa picture on a hbrizontal surface?', '0.03': 'Where would youWdisplay a picture on a horizontal surface?', '0.05': 'WherR woulA you display a picture on a horizontal surface?', '0.1': 'ohere would yoY display a picturk on a horizontal surfacH?', '0.2': 'Wheag Could you disLlal F pivturewoxha hoFEzUgtaq surface?'}","{'A1': 'Where would you put a picture on a flat surface?', 'A2': 'Where would you place a picture on a level surface?', 'B1': 'On what type of surface would you exhibit a picture horizontally?', 'B2': 'Where would you position a picture on a flat surface?', 'C1': 'Where is the appropriate place to showcase a picture on a horizontal surface?', 'C2': 'Where would you arrange a picture on a horizontal surface?'}"
13d2a103abbed930cabc9567a1ba12f2,What skill is needed for riding a bike?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['wheels', 'feet', 'pedalling', 'practice', 'good balance'],
      dtype=object)}","['wheels', 'feet', 'pedalling', 'practice', 'good balance']",riding bike,E,good balance,"{'0': 'What skill is needed for riding a bike?', '0.005': 'What skill is neOded for riding a bike?', '0.01': 'What skill is needed for riding a bike?', '0.015': 'What skiOl is needed for riding a bike?', '0.02': 'What jkill is needed for riding a bFke?', '0.025': 'What skill is needed for riding a bike?', '0.03': 'What skill is needed forhriding a bike?', '0.05': 'What seyll is needed foruriding a bike?', '0.1': 'What pkill is neQdmd for riQing a bike?', '0.2': 'What ekjlh Ks needed for rNdfng a bike?'}","{'A1': 'What do you need to ride a bike?', 'A2': 'What skill is required for riding a bike?', 'B1': 'What skill is necessary for bike riding?', 'B2': 'What ability is essential for riding a bike?', 'C1': 'What skill is vital for riding a bike?', 'C2': 'What proficiency is required for bike riding?'}"
0c1efb38e023ee9725486fbec4f2d797,"He looked at the field of pumps, all slowing churning oil out of the what?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['manual', 'street', 'restaurant', 'ground', 'service station'],
      dtype=object)}","['manual', 'street', 'restaurant', 'ground', 'service station']",oil,D,ground,"{'0': 'He looked at the field of pumps, all slowing churning oil out of the what?', '0.005': 'He looked at the field of pumps, all slowing churning oil out of the what?', '0.01': 'He looked at the field of pumps, all slowing churning oil out of the what?', '0.015': 'He looked at the field of pumps, all slowing churning oil out of the what?', '0.02': 'He looked at the field of pumps, all slofing churning ofl out of the what?', '0.025': 'He looked at the field ofOpumps, all sloCing churning oil out of the what?', '0.03': 'He looked at the field of pumps, all slowint churnyng oig out of the what?', '0.05': 'He looked at the field of puaps,nall slowing churning oil out ow the what?', '0.1': 'He looked aN tLe fieldnoU OumpsT all slowingncvurning oil uut of the what?', '0.2': 'HeEbooked atpthe fieldJoB pumps, allTslowing chHrning oiV out of the Nhat?'}","{'A1': 'What were the pumps pumping oil out of?', 'A2': 'What were the pumps extracting oil from?', 'B1': 'From what were the pumps extracting oil as they churned slowly?', 'B2': 'What was being pumped out by the slowly churning pumps in the field?', 'C1': 'What was the source of the oil being pumped out by the slowly churning pumps?', 'C2': 'What was the origin of the oil being churned out by the pumps in the field?'}"
b7ab4a5e0c19a98f41cd1ba3176f2dff,The department to where vendors deliver goods for sale is called what?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['delivered', 'take away', 'receiving', 'pick up', 'keep'],
      dtype=object)}","['delivered', 'take away', 'receiving', 'pick up', 'keep']",deliver,C,receiving,"{'0': 'The department to where vendors deliver goods for sale is called what?', '0.005': 'The department to where vendors deliver goods for sale is called what?', '0.01': 'The department to where vwndors dRliver goods for sale is called what?', '0.015': 'The department to where vendors deliver goods for sale is called what?', '0.02': 'The department to whjre vendors deliver goodN for sale is called what?', '0.025': 'TQe department to where vendors deliver goods for sale is called what?', '0.03': 'ThH department to where vendors deliver goods for sale is called what?', '0.05': 'ThE department to where vendors deDiver goods for sale is called Qhat?', '0.1': 'Ihe department toCwhereBvendors deliver goods for sale iU called what?', '0.2': 'TKe depawtmeLt Ho whereEvendors CTliverilMods for snly iH MSlleI what?'}","{'A1': 'What is the department where vendors deliver goods?', 'A2': 'What is the department where vendors bring goods for sale?', 'B1': 'What is the name of the department where vendors deliver goods for sale?', 'B2': 'What department do vendors deliver goods to for sale?', 'C1': 'What is the term for the department where vendors deliver goods for sale?', 'C2': 'What is the department called where vendors deliver goods for sale?'}"
8bcbb5098876940b2382db3a9a0b1beb,Where is the worst place to be in a ticket office?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['at the top', 'movie theaters', 'train station', 'end of line',
       'opera house'], dtype=object)}","['at the top', 'movie theaters', 'train station', 'end of line', 'opera house']",ticket office,D,end of line,"{'0': 'Where is the worst place to be in a ticket office?', '0.005': 'Where is the worst place to be in a ticket office?', '0.01': 'Where is the worst place to be in a Aicket office?', '0.015': 'Where is the worst place to be Jn a ticket office?', '0.02': 'Where is the worst place to be in a ticket office?', '0.025': 'WhePe is the Jorst place to be in a ticket office?', '0.03': 'Where is thu worst place Eo be in a ticket ojfice?', '0.05': 'WhRre is the worst place to be inEa ticket office?', '0.1': 'Where is the worsw placemfo be in a ticket office?', '0.2': 'Yhero iVXyhe wWYNt plsce to bc iQ a tGcaet ofsice?'}","{'A1': 'Where is the worst place to be in a ticket office?', 'A2': 'What is the least favorable location in a ticket office?', 'B1': 'In what part of the ticket office is the worst place to be?', 'B2': 'Where in the ticket office would be the least desirable place to be?', 'C1': 'What is the least advantageous position in a ticket office?', 'C2': 'Where would be the most inconvenient spot in a ticket office?'}"
c7ce02d9365fe9275f88338ad51cbde6,"Exercise is very good for you, for faster recovery you should always do what afterwards?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['stretch', 'lower cholesterol', 'weigh', 'track', 'expend energy'],
      dtype=object)}","['stretch', 'lower cholesterol', 'weigh', 'track', 'expend energy']",exercise,A,stretch,"{'0': 'Exercise is very good for you, for faster recovery you should always do what afterwards?', '0.005': 'Exercise is very good for you, for faster recovery you should always do what afterwards?', '0.01': 'Exercise is very good for you, for faster recovery you should always do what afterwards?', '0.015': 'Exercise is very good for you, for faster recovery you should always do what afterwards?', '0.02': 'Exercise is veryGgood for yoE, for faster recovery you should always do what afterwards?', '0.025': 'ENercise is very good foo you, for faster recovery you shoulR always doswhat afterwards?', '0.03': 'Exercise is very good for you, for faster recovery you should always doFwhat afterwards?', '0.05': 'Exercjse is very goTd for nou, for fasYer recovery you should always do what afterwards?', '0.1': 'ExeDcise iH very goodtfor your flr faster recoveRy you should alwuyT ro what afterwards?', '0.2': 'ExecVise is verS grrd forlyou, forjfaster LQBoverj yoz should alwayw do wIatoafterwards?'}","{'A1': 'What should you do after exercise for faster recovery?', 'A2': 'What should you always do after exercising for quicker recovery?', 'B1': 'What action should you take after exercise to expedite recovery?', 'B2': 'What should be done after exercise to facilitate faster recovery?', 'C1': 'What is recommended to do after exercise for faster recovery?', 'C2': 'What is the advisable step to take after exercise to promote quicker recovery?'}"
fb54a118d46b2776e435d411ae3dd9c8,What happens when you go somewhere and forget something at home?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['arriving', 'arrive there', 'turn around', 'go back', 'fart'],
      dtype=object)}","['arriving', 'arrive there', 'turn around', 'go back', 'fart']",go somewhere,D,go back,"{'0': 'What happens when you go somewhere and forget something at home?', '0.005': 'What happens when you go somewhere and forget something at home?', '0.01': 'What happens when you go somewhere and forget something at home?', '0.015': 'What happens when you go somewhere and forget something at home?', '0.02': 'Whatghappens wheK you go somewhere and forget something at home?', '0.025': 'What hazpens when you go somewhere and forget something at home?', '0.03': 'What happens when you go somewhere and forget something at home?', '0.05': 'What happens when you go somewhere and forget something at home?', '0.1': 'What hapcens when you go somewhere and forget aomethingwat hVme?', '0.2': 'WhYt hlppenskwxen you Ko somewhere aLdSforUet someAhing at home?'}","{'A1': 'What happens when you forget something at home?', 'A2': 'What occurs if you leave something at home?', 'B1': 'What is the consequence of forgetting something at home when you go somewhere?', 'B2': 'What happens when you inadvertently leave something at home when you go out?', 'C1': 'What typically transpires when you inadvertently leave something at home before going out?', 'C2': 'What is the usual outcome of forgetting something at home when you go somewhere?'}"
2c13e6d61e3733db90a9fd22d72b3337,Where would you acquire a wind instrument for you own use?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['band practice', 'concert', 'music store', 'symphony',
       'music room'], dtype=object)}","['band practice', 'concert', 'music store', 'symphony', 'music room']",wind instrument,C,music store,"{'0': 'Where would you acquire a wind instrument for you own use?', '0.005': 'Where would you actuire a wind instrument for you own use?', '0.01': 'Where would yougacquire a winn instrument for you own use?', '0.015': 'Where wocld you acquire a wind instrument for you own use?', '0.02': 'WherP would cou acquire a wind instrument for you own use?', '0.025': 'Where would you acquire a wind instrument for you own use?', '0.03': 'Whnre would you acqukre a wind instrument for you own use?', '0.05': 'WhereAwould you acquire a wind inslrumLnt morqyRu own use?', '0.1': 'Where would you Ncquire a wind instrgment for you own used', '0.2': 'Whede wouOd yog acquiPe aHwind ibstrOment foE Rou Uwn usZ?'}","{'A1': 'Where to buy a wind instrument?', 'A2': 'Where can you get a wind instrument?', 'B1': 'What are good places to purchase a wind instrument?', 'B2': 'From where can one acquire a wind instrument for personal use?', 'C1': 'What are the recommended sources for procuring a wind instrument?', 'C2': 'What are the most reputable outlets to consider when purchasing a wind instrument for individual use?'}"
350292ae429060a00ff2cf64d71558e4,Where would a person light alcohol on fire to observe the reaction?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['supermarket', 'bar', 'pub', 'restaurants', 'chemistry lab'],
      dtype=object)}","['supermarket', 'bar', 'pub', 'restaurants', 'chemistry lab']",alcohol,E,chemistry lab,"{'0': 'Where would a person light alcohol on fire to observe the reaction?', '0.005': 'Where would a person light alcohol on fire to observe the reaction?', '0.01': 'Where would a person light alcohol on fire toFobserve the reaction?', '0.015': 'Where would a qerson light alcohol on fire to observe the reaction?', '0.02': 'Where would a personwlight alcohol on fire to observe the reaction?', '0.025': 'Where would Y person light alcohol on fire to observe the reaction?', '0.03': 'Where would a person light alcohol on fire td obDerve the reaction?', '0.05': 'WhHre woulc a VrQson light alcohol on fire to observe the reaction?', '0.1': 'Where would a pLrson lightKalcohol on cire to observe the reaction?', '0.2': 'Mhere wouldXajSZrsDn liiht alcohoN An fire to Nbserve thcbreHcIioC?'}","{'A1': 'Where would you light alcohol on fire to see what happens?', 'A2': 'Where would you observe the reaction by lighting alcohol on fire?', 'B1': 'Where is the appropriate place to light alcohol on fire to observe the reaction?', 'B2': 'Where would you intentionally ignite alcohol to observe its reaction?', 'C1': 'Where is the location for igniting alcohol to observe its reaction?', 'C2': 'Where would you set alcohol on fire to study its reaction?'}"
179fff4b5928e5ac3d3ae3e1db782547,"If a storey contained a panoramic view, what kind of structure would it be in?","{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['horizontal room', 'storey book', 'mall', 'tall building',
       'book of stories'], dtype=object)}","['horizontal room', 'storey book', 'mall', 'tall building', 'book of stories']",storey,D,tall building,"{'0': 'If a storey contained a panoramic view, what kind of structure would it be in?', '0.005': 'If a storey contained a panoramic view, what kind oQ structure would it be in?', '0.01': 'If a storey contained a panoramic view, what kind of structure would it be in?', '0.015': 'If a storey contained a panoramic view, what kind of structure would it be in?', '0.02': 'If a storeyNcontained a panoramic view, what kiKd of structure would it be in?', '0.025': 'If a storey contained a panoramic viewf what kind of structure would it be in?', '0.03': 'If a storey contained a panoramic view, what kind of structure would it bz in?', '0.05': 'If a storey contained Q panoramic view, what kind ow structure would it bO in?', '0.1': 'If a storey cRStainZdCa pafAramic Iiew, what kind of struGture wouldBFt bu in?', '0.2': 'If a stprey contQoned aNpanoramic viewa what kind tf struQturL wouJd it xe tnC'}","{'A1': 'What kind of building has a panoramic view?', 'A2': 'In what type of structure would you find a panoramic view?', 'B1': 'In what type of building would you find a storey with a panoramic view?', 'B2': 'What type of structure typically offers a storey with a panoramic view?', 'C1': 'What type of edifice would contain a storey with a panoramic view?', 'C2': 'In what kind of structure would you encounter a storey with a panoramic view?'}"
81cc0d320488c7bacafb285cf7db5fbd,Where does lettuce arrive by large trucks?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['kitchen', 'supermarket', ""farmer's market"", 'salad',
       'refrigerator'], dtype=object)}","['kitchen', 'supermarket', ""farmer's market"", 'salad', 'refrigerator']",lettuce,B,supermarket,"{'0': 'Where does lettuce arrive by large trucks?', '0.005': 'Where does lettuce arrive by large trucks?', '0.01': 'Where does lettuce arriveqby large trucks?', '0.015': 'Where does lettuce arrive by large trucks?', '0.02': 'Where does lettuce arrive by larEe trucks?', '0.025': 'Where does lettuce arrive by large trucks?', '0.03': 'Where does lettuce arrive bx large trucfs?', '0.05': 'Wmeretdoes letPuce arrive by laYJe trucks?', '0.1': 'Rhere does lettuce arrivJ by large truckp?', '0.2': 'Wrere doea fwttuca arrive by large tqWcwJh'}","{'A1': 'Where do large trucks deliver lettuce?', 'A2': 'Where is lettuce transported by large trucks?', 'B1': 'Where is lettuce typically transported by large trucks?', 'B2': 'Where does lettuce commonly arrive via large trucks?', 'C1': 'Where is lettuce frequently delivered by large trucks?', 'C2': 'Where do large trucks often bring lettuce?'}"
26c8a7165d0ed7250b9328f90d83ba83,Why do people who are dying receive social security payments?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rejuvenation', 'born again', 'no longer exist', 'unable to work',
       'change of color'], dtype=object)}","['rejuvenation', 'born again', 'no longer exist', 'unable to work', 'change of color']",dying,D,unable to work,"{'0': 'Why do people who are dying receive social security payments?', '0.005': 'Why do people who are dying receive social security payments?', '0.01': 'Why do people who are dying Heceive social security payments?', '0.015': 'Why do people who are dying receive social security payments?', '0.02': 'Why do people who are dying receive social security payments?', '0.025': 'Why do people who are dying receive social secuvity payments?', '0.03': 'Why do people who are dyinb receive social security payments?', '0.05': 'Why do people who are dying receivr social security pnyments?', '0.1': 'Why do people whM Xre dsink receiye social security pawAents?', '0.2': 'Why dulpeopFe whodare dyeng rectivebsokiaz secuTity pxyments?'}","{'A1': 'Why do dying people get social security payments?', 'A2': 'What is the reason for people who are dying to receive social security payments?', 'B1': 'What is the rationale behind dying individuals receiving social security payments?', 'B2': 'Why do people nearing death receive social security payments?', 'C1': 'What is the justification for individuals who are dying to receive social security payments?', 'C2': 'Why do people who are dying receive social security payments?'}"
636fc69dee35cd357b4191b47e64d0e5,What should I do with a jumping rope?,"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['fatigue', 'sweating', 'get tired', 'tiredness', 'hopping'],
      dtype=object)}","['fatigue', 'sweating', 'get tired', 'tiredness', 'hopping']",jumping rope,E,hopping,"{'0': 'What should I do with a jumping rope?', '0.005': 'What should I do with a jumping rope?', '0.01': 'What should I do with a jumping rope?', '0.015': 'WhatBshould I do with a jumping rope?', '0.02': 'What should I do with a jumping rope?', '0.025': 'What should I do with aQjuyping rope?', '0.03': 'What should I do with a jumping rope?', '0.05': 'Nhat should I do with a zumping rope?', '0.1': 'What should I Wo with a jumping Abpe?', '0.2': 'WhaTJshofld I do SiFh a jumpiYg rfpU?'}","{'A1': 'What can I do with a jumping rope?', 'A2': 'What is the purpose of a jumping rope?', 'B1': 'What activity can be done with a jumping rope?', 'B2': 'How can a jumping rope be utilized?', 'C1': 'What is the recommended use for a jumping rope?', 'C2': 'What is the intended function of a jumping rope?'}"
